age,job,education,day_of_week,duration,campaign,poutcome,cons_conf_idx,euribor3m,nr_employed
34,4,6,3,321,5,1,-42.7,4.961,5228.1
28,1,0,0,76,2,1,-42.7,4.963,5228.1
44,9,5,2,160,1,1,-36.4,4.86,5191.0
44,9,6,3,231,1,1,-36.1,4.968,5228.1
35,7,2,3,124,1,1,-42.7,4.961,5228.1
55,0,6,0,190,1,1,-46.2,1.259,5099.1
44,1,0,1,17,25,1,-41.8,4.96,5228.1
49,4,6,1,339,1,1,-40.8,1.266,5076.2
24,0,5,1,171,2,1,-42.7,4.96,5228.1
28,3,1,0,38,11,1,-36.4,4.857,5191.0
53,0,6,3,506,1,1,-36.1,4.966,5228.1
32,9,6,0,205,2,1,-36.1,4.964,5228.1
42,1,1,4,218,7,1,-41.8,4.959,5228.1
44,0,3,0,43,5,1,-36.4,4.864,5191.0
56,4,6,2,403,5,1,-41.8,4.958,5228.1
34,1,1,3,384,1,1,-36.4,4.856,5191.0
57,4,6,2,77,2,1,-36.1,4.962,5228.1
25,0,3,4,114,2,1,-42.7,4.963,5228.1
35,0,3,1,19,1,1,-36.4,4.858,5191.0
36,9,6,1,277,3,1,-36.4,4.858,5191.0
34,0,6,3,149,4,1,-42.7,4.961,5228.1
58,5,1,1,268,3,1,-36.4,4.857,5191.0
36,0,6,1,197,5,1,-42.7,4.962,5228.1
27,0,3,2,279,1,0,-46.2,1.327,5099.1
44,0,6,4,486,1,1,-42.7,4.963,5228.1
26,9,3,1,377,3,1,-42.7,4.962,5228.1
42,1,6,2,462,1,1,-46.2,1.327,5099.1
36,4,7,1,98,2,1,-40.8,1.281,5076.2
46,10,3,0,135,3,1,-36.4,4.859,5191.0
58,4,6,3,412,1,1,-38.3,0.904,4991.6
47,0,6,3,403,3,1,-42.7,4.961,5228.1
54,9,5,3,213,1,1,-36.1,4.963,5228.1
46,6,6,3,151,5,1,-36.4,4.857,5191.0
35,9,3,3,306,1,1,-36.1,4.966,5228.1
37,4,6,0,13,4,0,-42.0,4.021,5195.8
30,1,6,4,225,1,1,-42.0,4.12,5195.8
53,9,5,1,206,2,1,-36.4,4.857,5191.0
49,0,3,3,470,2,1,-42.7,4.961,5228.1
26,0,2,4,86,2,1,-36.4,4.858,5191.0
28,0,3,2,964,1,1,-42.7,4.963,5228.1
27,7,3,1,257,2,1,-41.8,4.961,5228.1
32,7,7,3,981,1,1,-42.7,4.961,5228.1
52,3,6,3,137,1,1,-42.7,4.961,5228.1
35,9,5,3,577,6,2,-40.3,0.835,4991.6
31,0,3,3,204,2,1,-42.0,4.153,5195.8
58,4,0,0,301,2,1,-41.8,4.967,5228.1
24,7,2,0,68,4,0,-46.2,1.25,5099.1
59,0,3,2,76,4,1,-36.4,4.86,5191.0
57,5,2,3,1223,4,1,-36.1,4.965,5228.1
55,1,0,1,588,1,1,-36.1,4.965,5228.1
32,0,6,2,361,1,0,-47.1,1.41,5099.1
48,1,0,1,178,1,1,-36.4,4.857,5191.0
28,1,2,3,212,2,1,-36.4,4.857,5191.0
52,3,1,3,144,1,1,-36.1,4.966,5228.1
50,0,6,1,609,2,0,-42.0,4.191,5195.8
30,0,3,4,124,2,1,-42.0,4.12,5195.8
35,1,1,2,245,1,1,-36.4,4.855,5191.0
49,7,2,3,259,1,1,-36.4,4.856,5191.0
33,1,1,3,376,1,1,-42.7,4.961,5228.1
48,4,6,0,377,5,0,-33.0,0.718,5023.5
41,9,6,0,191,1,1,-36.1,4.966,5228.1
26,8,3,4,852,2,1,-36.4,4.859,5191.0
51,7,5,2,113,2,1,-46.2,1.327,5099.1
56,9,7,3,174,2,1,-36.4,4.857,5191.0
45,6,0,3,332,2,1,-36.4,4.856,5191.0
43,7,3,3,262,1,1,-36.4,4.857,5191.0
30,9,5,2,377,1,1,-46.2,1.266,5099.1
28,7,3,3,48,3,0,-46.2,1.291,5099.1
45,1,2,1,461,1,1,-36.4,4.857,5191.0
59,5,7,4,133,3,1,-42.7,4.963,5228.1
45,0,6,2,205,4,1,-36.1,4.968,5228.1
28,10,5,0,275,6,1,-31.4,0.869,5076.2
33,0,6,3,247,9,1,-36.1,4.963,5228.1
32,9,6,2,975,4,1,-31.4,0.883,5076.2
38,9,5,2,25,6,1,-42.7,4.968,5228.1
56,0,3,2,87,2,1,-36.1,4.963,5228.1
34,7,5,1,90,4,1,-46.2,1.354,5099.1
47,3,0,1,139,1,1,-42.7,4.962,5228.1
38,9,1,4,164,1,1,-42.0,4.12,5195.8
31,9,6,4,133,1,1,-42.0,4.12,5195.8
31,1,2,0,312,7,1,-36.4,4.864,5191.0
33,4,6,4,299,1,1,-42.0,4.12,5195.8
26,1,2,2,60,4,1,-41.8,4.961,5228.1
56,10,2,1,540,1,0,-40.0,0.701,5008.7
36,0,3,4,148,2,1,-42.7,4.962,5228.1
56,4,6,4,104,1,0,-42.0,4.12,5195.8
27,0,6,3,255,1,1,-42.7,4.961,5228.1
40,1,5,1,108,5,1,-42.7,4.962,5228.1
58,4,7,2,142,2,0,-42.0,4.076,5195.8
50,0,2,2,23,14,1,-36.1,4.962,5228.1
42,3,5,1,117,2,1,-36.4,4.857,5191.0
40,4,6,3,88,2,1,-42.7,4.961,5228.1
32,9,5,0,107,2,0,-31.4,0.881,5076.2
53,4,6,4,92,2,0,-46.2,1.281,5099.1
33,0,6,2,332,4,0,-46.2,1.327,5099.1
51,0,6,0,116,3,1,-33.6,0.921,5076.2
40,4,6,1,162,1,0,-31.4,0.884,5076.2
45,0,6,1,351,1,1,-36.4,4.858,5191.0
36,1,1,2,256,2,1,-42.7,4.962,5228.1
43,6,2,3,744,1,1,-36.4,4.857,5191.0
60,6,2,3,17,13,1,-36.1,4.965,5228.1
36,6,6,3,134,7,1,-41.8,4.961,5228.1
41,9,3,0,257,6,1,-36.4,4.855,5191.0
35,9,6,3,204,2,1,-36.1,4.966,5228.1
40,0,3,3,195,1,1,-36.1,4.963,5228.1
39,2,6,1,247,1,1,-36.4,4.857,5191.0
42,4,6,4,220,11,1,-36.1,4.964,5228.1
58,4,6,3,233,2,1,-42.0,4.153,5195.8
48,7,3,1,118,7,1,-42.7,4.96,5228.1
31,9,5,3,274,6,1,-42.7,4.961,5228.1
42,1,7,0,130,1,0,-47.1,1.405,5099.1
44,6,5,2,134,1,0,-39.8,0.742,4991.6
34,1,0,2,223,1,0,-42.0,4.076,5195.8
41,0,5,1,16,10,1,-46.2,1.244,5099.1
39,3,2,1,272,2,1,-42.0,4.191,5195.8
37,1,2,1,138,1,1,-36.4,4.858,5191.0
35,0,6,1,87,2,1,-41.8,4.865,5228.1
39,0,3,2,50,1,1,-42.0,4.076,5195.8
43,7,3,3,329,1,1,-31.4,0.883,5076.2
59,9,7,2,247,2,1,-41.8,4.866,5228.1
19,8,0,2,220,1,0,-40.0,0.677,5008.7
38,1,0,1,117,2,1,-42.0,4.191,5195.8
33,11,7,2,142,1,1,-36.1,4.968,5228.1
51,4,6,0,317,1,1,-36.4,4.857,5191.0
54,5,6,1,26,3,1,-41.8,4.961,5228.1
28,0,3,4,175,1,1,-36.4,4.856,5191.0
27,1,1,1,119,1,1,-36.4,4.857,5191.0
53,5,3,4,44,1,1,-47.1,1.415,5099.1
23,8,3,4,128,1,1,-34.8,0.644,5008.7
30,9,6,0,131,2,2,-49.5,0.942,4963.6
30,9,5,2,159,1,1,-36.1,4.964,5228.1
30,7,2,4,821,2,1,-36.4,4.857,5191.0
31,4,6,2,166,3,1,-42.7,4.968,5228.1
24,1,2,4,74,2,1,-42.7,4.963,5228.1
41,6,5,2,46,1,1,-46.2,1.327,5099.1
28,1,5,4,611,2,1,-42.7,4.962,5228.1
39,0,3,2,1084,1,1,-41.8,4.866,5228.1
26,1,2,2,294,2,1,-46.2,1.266,5099.1
42,4,2,3,116,3,1,-41.8,4.961,5228.1
34,9,5,1,83,13,1,-50.0,1.629,5099.1
27,7,3,1,35,1,1,-37.5,0.882,4963.6
41,4,6,1,213,2,1,-36.4,4.857,5191.0
59,1,0,4,413,4,1,-36.1,4.965,5228.1
46,6,0,3,162,1,0,-42.0,4.153,5195.8
30,1,0,2,331,4,1,-36.4,4.86,5191.0
36,0,6,2,107,1,1,-42.0,4.076,5195.8
38,3,2,1,445,2,1,-36.4,4.857,5191.0
40,1,7,3,117,3,1,-42.7,4.961,5228.1
35,0,6,4,234,1,1,-29.8,0.753,5017.5
34,0,6,4,324,2,1,-36.1,4.965,5228.1
43,1,0,4,339,3,1,-36.4,4.858,5191.0
43,4,6,4,226,1,1,-46.2,1.334,5099.1
32,11,2,2,390,3,1,-36.1,4.964,5228.1
21,10,3,0,203,1,1,-33.6,1.059,5076.2
54,0,3,3,65,3,1,-36.4,4.857,5191.0
35,2,3,4,1084,4,1,-33.6,0.933,5076.2
40,0,6,2,96,1,1,-30.1,0.714,5017.5
37,6,6,1,181,2,1,-39.8,0.754,4991.6
24,4,6,2,513,9,1,-46.2,1.27,5099.1
34,7,2,1,465,1,1,-46.2,1.299,5099.1
31,1,3,0,325,1,1,-46.2,1.25,5099.1
33,0,6,4,337,1,1,-36.4,4.859,5191.0
28,0,3,1,1333,5,1,-47.1,1.405,5099.1
28,9,6,1,54,1,1,-50.0,1.811,5099.1
32,0,6,4,72,2,1,-36.1,4.964,5228.1
29,2,5,0,462,2,1,-42.7,4.957,5228.1
30,1,7,2,116,1,1,-41.8,4.866,5228.1
32,0,6,2,242,3,0,-46.2,1.327,5099.1
51,1,2,0,541,2,0,-47.1,1.405,5099.1
53,6,6,2,48,2,1,-36.1,4.962,5228.1
45,0,3,1,301,1,1,-42.7,4.962,5228.1
38,1,1,4,74,13,1,-41.8,4.959,5228.1
36,0,3,2,192,1,1,-29.8,0.766,5017.5
39,9,3,0,15,11,1,-46.2,1.25,5099.1
46,0,6,1,134,3,1,-36.4,4.858,5191.0
43,4,6,3,312,2,1,-42.7,4.962,5228.1
32,1,2,1,452,1,1,-41.8,4.96,5228.1
52,5,0,0,412,1,1,-42.7,4.957,5228.1
40,0,5,4,100,3,1,-42.7,4.963,5228.1
24,8,0,0,304,1,1,-42.7,4.963,5228.1
35,9,2,1,448,1,1,-42.7,4.96,5228.1
41,0,6,4,593,2,0,-46.2,1.334,5099.1
38,6,2,0,1329,1,1,-36.1,4.964,5228.1
41,7,2,2,753,1,1,-41.8,4.958,5228.1
33,9,5,1,68,1,1,-36.1,4.97,5228.1
31,0,6,1,44,1,1,-42.0,4.733,5195.8
43,1,1,3,220,2,1,-42.7,4.962,5228.1
45,3,0,3,148,1,1,-36.1,4.968,5228.1
37,0,6,3,209,3,1,-39.8,0.702,4991.6
29,1,0,4,219,2,1,-42.0,4.12,5195.8
35,7,3,4,126,1,1,-36.4,4.858,5191.0
46,9,0,3,262,2,1,-42.0,4.153,5195.8
37,1,3,1,943,3,1,-47.1,1.405,5099.1
37,1,2,3,298,3,1,-36.4,4.857,5191.0
53,1,2,4,413,1,2,-40.3,0.84,4991.6
28,0,6,2,280,1,1,-47.1,1.365,5099.1
47,0,2,2,253,2,0,-46.2,1.327,5099.1
24,8,7,4,663,1,2,-37.5,0.886,4963.6
30,0,6,0,238,3,1,-36.4,4.864,5191.0
28,1,0,2,44,3,1,-42.7,4.968,5228.1
22,9,5,1,1141,1,1,-33.0,0.706,5023.5
56,0,3,3,196,3,1,-36.4,4.857,5191.0
32,7,3,2,765,3,1,-47.1,1.435,5099.1
40,6,6,2,509,1,2,-47.1,1.365,5099.1
50,5,0,2,855,4,1,-36.4,4.86,5191.0
36,0,6,1,120,2,1,-36.4,4.857,5191.0
32,4,0,0,259,2,1,-36.4,4.857,5191.0
38,7,3,0,124,1,1,-41.8,4.959,5228.1
41,7,7,2,206,3,1,-46.2,1.327,5099.1
36,9,5,1,175,2,1,-36.4,4.857,5191.0
35,9,6,0,224,3,1,-31.4,0.869,5076.2
35,1,0,4,130,3,0,-46.2,1.281,5099.1
56,9,2,4,52,2,1,-36.4,4.857,5191.0
36,1,2,2,159,3,1,-42.7,4.958,5228.1
39,9,6,3,191,1,1,-36.1,4.965,5228.1
33,9,5,2,103,1,1,-36.1,4.964,5228.1
34,10,7,0,54,3,1,-36.4,4.864,5191.0
30,6,6,2,140,2,1,-42.7,4.963,5228.1
42,9,5,1,85,1,1,-46.2,1.264,5099.1
45,1,2,3,829,1,1,-50.0,1.51,5099.1
52,3,0,1,149,3,1,-36.1,4.963,5228.1
38,9,5,4,120,1,1,-36.1,4.967,5228.1
29,2,2,2,596,1,1,-36.4,4.86,5191.0
46,0,3,3,490,6,1,-41.8,4.864,5228.1
40,9,3,1,83,1,1,-31.4,0.821,5076.2
32,7,3,4,380,4,1,-36.4,4.859,5191.0
56,1,2,2,994,1,0,-42.0,4.076,5195.8
28,8,6,2,647,4,1,-46.2,1.266,5099.1
35,0,6,3,188,2,1,-42.0,4.153,5195.8
24,0,6,4,396,2,1,-42.7,4.963,5228.1
40,0,3,1,160,3,1,-36.4,4.857,5191.0
46,1,2,2,792,3,1,-46.2,1.327,5099.1
42,6,3,2,77,3,1,-42.0,4.076,5195.8
53,9,3,1,119,2,1,-36.4,4.858,5191.0
33,0,6,0,38,3,1,-36.1,4.963,5228.1
30,7,3,0,709,9,1,-41.8,4.959,5228.1
38,1,3,0,856,2,1,-41.8,4.947,5228.1
46,3,0,0,68,2,1,-36.4,4.864,5191.0
57,0,2,2,114,2,0,-37.5,0.884,4963.6
65,5,0,0,176,5,1,-26.9,0.72,5017.5
42,1,2,3,315,6,1,-46.2,1.291,5099.1
55,9,6,2,92,2,1,-42.0,4.076,5195.8
36,1,2,1,853,1,1,-42.7,4.96,5228.1
21,8,3,2,142,3,0,-46.2,1.266,5099.1
38,7,3,4,729,3,1,-42.0,4.12,5195.8
35,0,3,3,106,1,1,-42.0,4.153,5195.8
49,9,3,2,395,3,1,-42.7,4.958,5228.1
28,7,3,4,51,1,1,-42.7,4.962,5228.1
46,10,1,3,179,1,1,-41.8,4.864,5228.1
31,1,2,2,486,1,1,-42.7,4.963,5228.1
46,4,3,4,191,2,0,-42.0,4.12,5195.8
37,0,6,4,312,5,1,-42.7,4.963,5228.1
35,1,2,0,109,3,1,-47.1,1.405,5099.1
47,0,6,1,471,1,1,-36.1,4.963,5228.1
32,0,3,1,689,1,1,-46.2,1.299,5099.1
39,7,1,4,183,2,1,-42.7,4.962,5228.1
31,1,2,2,551,3,1,-42.7,4.958,5228.1
53,5,3,0,268,3,1,-42.0,4.021,5195.8
31,9,5,0,121,2,1,-36.1,4.964,5228.1
40,9,3,0,85,1,1,-36.1,4.964,5228.1
35,1,2,0,63,1,0,-46.2,1.313,5099.1
39,1,2,4,82,2,0,-46.2,1.334,5099.1
56,5,6,3,377,3,1,-36.1,4.968,5228.1
49,9,5,2,151,3,1,-36.1,4.964,5228.1
35,2,6,2,253,2,1,-36.4,4.86,5191.0
43,0,6,3,145,2,1,-42.7,4.961,5228.1
37,7,3,1,77,2,1,-36.4,4.858,5191.0
35,7,3,1,194,1,1,-36.4,4.857,5191.0
36,9,5,4,221,1,1,-36.4,4.856,5191.0
40,9,6,2,122,1,1,-42.7,4.968,5228.1
44,1,2,1,81,3,1,-47.1,1.405,5099.1
33,0,6,4,787,9,1,-36.1,4.964,5228.1
52,0,3,4,419,2,1,-42.7,4.957,5228.1
33,0,3,3,17,1,1,-46.2,1.344,5099.1
39,0,6,0,343,2,2,-31.4,0.849,5076.2
27,7,6,2,55,2,1,-42.7,4.962,5228.1
41,1,2,0,513,3,1,-41.8,4.967,5228.1
49,1,2,0,333,1,1,-42.7,4.959,5228.1
41,0,6,4,265,2,1,-36.4,4.859,5191.0
37,0,6,1,23,2,1,-41.8,4.865,5228.1
45,2,0,2,618,1,1,-47.1,1.41,5099.1
42,9,7,3,115,4,1,-42.0,4.153,5195.8
54,9,6,4,91,2,1,-46.2,1.334,5099.1
51,4,6,4,110,1,1,-42.7,4.962,5228.1
44,9,2,3,306,1,2,-26.9,0.742,5017.5
28,1,2,4,259,2,1,-36.4,4.857,5191.0
48,1,2,0,56,1,0,-46.2,1.25,5099.1
43,9,5,1,104,5,1,-47.1,1.405,5099.1
45,7,2,4,215,1,0,-46.2,1.281,5099.1
48,1,0,2,111,5,1,-36.1,4.968,5228.1
28,0,3,2,231,1,1,-42.7,4.968,5228.1
49,1,0,1,252,1,1,-36.4,4.857,5191.0
42,7,3,1,274,1,1,-47.1,1.405,5099.1
50,11,7,3,185,3,1,-36.4,4.857,5191.0
32,9,6,0,93,5,1,-36.4,4.855,5191.0
50,1,2,0,455,4,1,-36.1,4.966,5228.1
49,1,2,3,23,6,0,-46.2,1.291,5099.1
51,1,2,4,451,1,1,-46.2,1.334,5099.1
30,1,2,4,129,1,1,-46.2,1.334,5099.1
36,1,2,1,75,2,1,-36.4,4.857,5191.0
45,11,7,2,208,1,1,-36.4,4.86,5191.0
45,0,3,2,109,2,0,-47.1,1.435,5099.1
31,6,2,2,301,4,1,-36.4,4.86,5191.0
44,0,2,4,77,2,1,-36.1,4.964,5228.1
31,9,5,4,131,1,1,-47.1,1.498,5099.1
31,2,3,2,189,1,1,-42.0,4.076,5195.8
59,5,6,0,87,1,1,-42.7,4.962,5228.1
38,9,5,1,239,2,1,-42.7,4.96,5228.1
48,0,6,3,237,7,1,-42.7,4.961,5228.1
28,7,3,1,643,2,1,-46.2,1.299,5099.1
36,0,3,2,233,5,1,-36.4,4.86,5191.0
47,3,0,3,645,2,1,-47.1,1.405,5099.1
44,1,0,0,110,1,1,-41.8,4.967,5228.1
30,0,6,0,714,3,1,-36.1,4.964,5228.1
46,0,3,3,154,2,1,-42.0,4.153,5195.8
57,4,7,4,279,2,1,-47.1,1.405,5099.1
24,1,2,2,17,7,1,-46.2,1.266,5099.1
40,9,6,1,342,2,1,-36.1,4.965,5228.1
37,1,3,0,181,3,1,-46.2,1.313,5099.1
32,1,0,3,135,1,1,-41.8,4.961,5228.1
39,7,6,2,689,2,1,-42.0,4.076,5195.8
48,1,2,4,63,5,1,-41.8,4.959,5228.1
28,6,5,1,258,1,1,-36.4,4.858,5191.0
41,1,0,4,99,2,1,-36.4,4.857,5191.0
42,1,3,4,175,1,0,-46.2,1.334,5099.1
47,9,3,4,56,5,1,-36.1,4.964,5228.1
31,0,6,2,275,2,1,-34.8,0.65,5008.7
33,1,2,4,18,1,1,-41.8,4.962,5228.1
35,6,2,1,53,6,1,-42.7,4.96,5228.1
25,1,2,0,655,3,0,-46.2,1.25,5099.1
43,1,0,1,18,1,1,-36.4,4.858,5191.0
41,0,3,2,234,1,1,-42.0,4.592,5195.8
60,9,5,3,160,3,1,-36.4,4.856,5191.0
26,2,3,0,297,1,0,-47.1,1.479,5099.1
29,0,6,0,264,2,0,-46.2,1.259,5099.1
49,0,6,3,144,1,1,-40.8,1.262,5076.2
57,1,2,0,168,1,1,-42.7,4.957,5228.1
60,5,5,2,968,1,0,-47.1,1.365,5099.1
41,1,2,4,161,1,1,-46.2,1.281,5099.1
41,3,1,3,56,2,1,-36.1,4.968,5228.1
28,0,6,2,125,1,1,-34.8,0.643,5008.7
46,1,1,4,401,2,1,-36.4,4.856,5191.0
56,11,2,1,102,2,1,-42.7,4.962,5228.1
45,4,6,2,647,1,0,-46.2,1.327,5099.1
45,7,2,1,325,1,1,-47.1,1.405,5099.1
33,0,6,4,396,2,1,-37.5,0.879,4963.6
45,9,6,4,770,1,1,-42.0,4.12,5195.8
41,1,2,1,198,1,1,-36.4,4.858,5191.0
58,5,6,0,92,1,1,-31.4,0.849,5076.2
49,9,5,3,361,2,0,-34.8,0.635,5008.7
37,9,3,1,500,1,1,-42.7,4.96,5228.1
38,1,7,3,81,2,1,-36.4,4.856,5191.0
34,0,6,3,140,2,0,-42.0,4.153,5195.8
26,6,6,4,106,1,1,-41.8,4.864,5228.1
27,0,3,1,313,1,0,-46.2,1.299,5099.1
29,0,3,4,230,4,1,-46.2,1.281,5099.1
55,7,2,2,717,1,1,-46.2,1.266,5099.1
40,1,2,1,112,4,1,-41.8,4.96,5228.1
44,1,0,3,1452,10,1,-36.4,4.856,5191.0
28,7,3,1,98,1,1,-42.7,4.96,5228.1
34,4,6,4,111,2,0,-42.0,4.12,5195.8
33,0,6,4,122,1,0,-42.0,4.12,5195.8
48,0,3,0,36,5,1,-41.8,4.959,5228.1
30,4,6,1,447,1,1,-46.2,1.354,5099.1
32,0,6,4,223,1,1,-26.9,0.74,5017.5
40,0,6,3,618,2,1,-36.1,4.968,5228.1
39,1,0,0,250,1,1,-41.8,4.967,5228.1
33,2,3,3,143,2,0,-42.0,4.153,5195.8
32,7,5,2,160,7,1,-36.1,4.963,5228.1
51,0,3,4,40,5,1,-41.8,4.959,5228.1
34,3,6,0,62,2,1,-36.4,4.864,5191.0
33,9,6,0,336,1,1,-42.0,4.021,5195.8
38,8,7,1,516,6,1,-34.8,0.639,5008.7
39,10,6,3,132,2,1,-41.8,4.961,5228.1
24,1,3,1,135,1,0,-34.6,0.645,5008.7
38,7,3,2,456,1,0,-46.2,1.266,5099.1
58,6,5,4,84,2,1,-36.4,4.856,5191.0
57,6,3,2,587,4,1,-36.4,4.86,5191.0
32,3,1,0,68,1,1,-42.7,4.959,5228.1
62,5,6,2,791,2,1,-31.4,0.873,5076.2
57,0,6,3,214,1,1,-40.8,1.252,5076.2
38,1,1,2,129,1,1,-42.7,4.963,5228.1
35,0,3,0,282,5,1,-46.2,1.313,5099.1
52,0,6,3,867,1,1,-36.1,4.966,5228.1
28,0,6,4,191,1,1,-41.8,4.959,5228.1
40,0,6,1,55,1,0,-31.4,0.843,5076.2
42,2,3,4,67,2,1,-36.4,4.857,5191.0
41,0,0,2,106,1,1,-36.4,4.855,5191.0
34,9,5,3,104,3,1,-36.1,4.968,5228.1
52,0,6,2,352,1,1,-40.8,1.26,5076.2
31,0,6,1,200,1,0,-46.2,1.354,5099.1
45,0,3,1,55,1,1,-42.7,4.962,5228.1
24,7,2,4,250,1,1,-42.7,4.963,5228.1
34,0,6,0,138,2,1,-42.0,4.021,5195.8
45,1,1,2,152,1,1,-36.1,4.964,5228.1
31,1,2,4,119,2,0,-46.2,1.281,5099.1
47,0,6,1,231,8,1,-42.7,4.962,5228.1
24,0,6,0,255,2,1,-40.8,1.268,5076.2
24,4,6,4,530,2,1,-42.7,4.962,5228.1
43,1,0,0,73,1,1,-36.4,4.855,5191.0
60,5,6,0,439,3,2,-33.0,0.718,5023.5
43,0,6,4,73,1,1,-42.7,4.963,5228.1
56,5,0,4,181,2,0,-34.8,0.644,5008.7
35,9,5,1,90,1,0,-46.2,1.299,5099.1
24,8,2,2,25,8,1,-46.2,1.266,5099.1
72,5,0,1,128,2,0,-40.3,0.87,4991.6
54,1,0,2,314,3,1,-36.1,4.963,5228.1
31,0,3,2,634,1,1,-42.7,4.963,5228.1
45,1,0,0,407,1,1,-42.7,4.959,5228.1
35,0,3,3,166,2,1,-36.4,4.856,5191.0
28,9,6,3,808,3,1,-42.7,4.961,5228.1
45,4,6,4,817,2,1,-40.3,0.84,4991.6
29,5,0,1,314,7,1,-42.7,4.96,5228.1
44,1,1,3,73,6,1,-36.4,4.857,5191.0
35,0,6,1,29,1,1,-36.1,4.963,5228.1
30,0,3,3,1352,2,1,-42.7,4.961,5228.1
41,1,0,0,138,3,1,-42.7,4.957,5228.1
31,4,6,1,92,1,0,-47.1,1.405,5099.1
48,0,6,1,85,2,1,-33.0,0.717,5023.5
30,9,5,1,80,3,1,-41.8,4.96,5228.1
56,0,2,3,1573,2,0,-26.9,0.742,5017.5
34,0,6,0,186,2,1,-41.8,4.967,5228.1
34,0,6,4,98,1,1,-41.8,4.864,5228.1
27,1,2,0,115,4,1,-36.4,4.857,5191.0
54,5,0,3,188,1,1,-42.7,4.962,5228.1
48,4,6,0,16,23,1,-36.4,4.859,5191.0
31,0,3,4,456,2,1,-50.8,1.044,4963.6
36,0,3,3,259,1,1,-42.7,4.961,5228.1
31,9,3,0,110,10,1,-42.7,4.957,5228.1
39,1,2,3,304,2,1,-36.4,4.856,5191.0
55,9,5,1,99,2,1,-42.0,4.191,5195.8
26,1,0,3,232,1,1,-46.2,1.291,5099.1
47,0,3,0,106,1,1,-36.1,4.966,5228.1
31,1,2,0,1081,2,1,-42.7,4.957,5228.1
30,1,2,4,219,1,1,-42.7,4.962,5228.1
48,7,3,1,124,1,0,-47.1,1.405,5099.1
44,4,3,1,504,1,1,-46.2,1.244,5099.1
49,1,3,3,193,2,1,-36.1,4.968,5228.1
41,0,6,2,240,3,1,-47.1,1.435,5099.1
71,5,0,2,96,1,1,-47.1,1.365,5099.1
49,9,3,4,418,2,1,-36.4,4.856,5191.0
38,7,3,3,169,1,1,-36.4,4.857,5191.0
40,9,5,4,323,1,1,-42.7,4.962,5228.1
33,9,6,3,87,1,0,-46.2,1.266,5099.1
55,9,2,3,183,2,1,-41.8,4.961,5228.1
34,9,6,2,48,4,1,-42.0,4.076,5195.8
32,9,6,4,89,3,1,-36.1,4.965,5228.1
27,0,3,1,156,1,1,-46.2,1.299,5099.1
57,4,6,3,632,1,1,-42.7,4.961,5228.1
55,10,6,2,190,2,1,-46.2,1.327,5099.1
52,7,6,0,132,11,1,-36.4,4.859,5191.0
36,7,3,3,285,2,1,-42.7,4.961,5228.1
42,0,2,3,267,2,1,-36.4,4.856,5191.0
27,9,3,3,351,2,1,-36.4,4.856,5191.0
66,5,0,3,63,1,0,-47.1,1.405,5099.1
58,5,0,3,52,1,1,-42.7,4.961,5228.1
26,0,2,2,661,1,1,-46.2,1.327,5099.1
57,0,3,1,169,1,2,-30.1,0.715,5017.5
52,9,2,2,138,3,1,-41.8,4.955,5228.1
25,1,0,2,604,1,1,-42.7,4.963,5228.1
34,9,5,0,141,2,1,-47.1,1.405,5099.1
36,9,2,1,419,2,0,-47.1,1.405,5099.1
32,6,2,3,120,1,1,-41.8,4.961,5228.1
38,9,5,4,100,1,1,-42.0,4.12,5195.8
40,7,1,1,247,2,1,-42.7,4.962,5228.1
47,0,6,0,143,1,1,-41.8,4.967,5228.1
29,0,3,2,523,2,1,-42.0,4.076,5195.8
32,8,3,2,853,2,1,-42.7,4.962,5228.1
41,1,1,0,234,2,1,-36.4,4.859,5191.0
36,9,5,1,114,2,1,-36.4,4.858,5191.0
54,5,5,1,44,8,1,-46.2,1.244,5099.1
25,1,2,2,151,2,1,-42.7,4.962,5228.1
27,1,3,0,264,1,1,-40.8,1.268,5076.2
38,1,3,2,272,1,1,-46.2,1.327,5099.1
41,1,1,0,159,1,1,-42.7,4.963,5228.1
57,4,2,1,30,4,1,-41.8,4.865,5228.1
32,1,2,0,137,1,0,-46.2,1.313,5099.1
51,9,5,2,137,4,1,-42.7,4.962,5228.1
58,5,0,3,79,2,1,-40.8,1.252,5076.2
28,1,2,1,163,2,1,-46.2,1.299,5099.1
44,4,6,2,137,2,1,-47.1,1.41,5099.1
36,1,2,1,125,5,1,-36.4,4.858,5191.0
48,1,5,1,219,1,0,-42.0,4.191,5195.8
39,7,1,0,286,2,0,-47.1,1.405,5099.1
36,1,2,3,89,7,1,-42.7,4.955,5228.1
32,10,6,3,329,1,1,-42.0,4.153,5195.8
32,1,1,4,188,2,1,-42.0,4.12,5195.8
41,1,1,4,111,2,1,-42.7,4.963,5228.1
44,0,2,3,134,1,1,-36.4,4.857,5191.0
32,0,3,3,323,2,1,-46.2,1.344,5099.1
50,4,6,1,60,6,1,-42.7,4.962,5228.1
43,1,0,2,534,2,1,-36.4,4.855,5191.0
42,4,3,0,163,1,0,-46.2,1.313,5099.1
55,4,6,1,916,1,1,-47.1,1.466,5099.1
55,7,3,1,33,1,1,-36.1,4.965,5228.1
53,9,5,1,247,5,0,-34.8,0.646,5008.7
49,0,6,3,126,1,1,-36.1,4.968,5228.1
40,10,3,1,94,4,1,-46.2,1.299,5099.1
